Date,Temp,RH (%),Light Bench 1 Final State (%),Light Bench 2 Final State (%),Light Bench 3 Final State (%),Shade Roof Current Timed Position (%),PAD Vent Shutter Current Timed Position (%),Exhaust Fans VFD Current Timed Position (%),PPFD (umol/m2/s),DLI (mol/m2/d),Daily DLI
11/2/2020 3:40,62.7,33.1,0,0,0,0,0,0,0.04839248,25.2698943212759,
11/2/2020 3:45,62.8,32.9,0,0,0,0,0,0,0,25.2698943212759,
11/2/2020 3:50,62.5,32.9,0,0,0,0,0,0,0.03629434,25.2699052095779,
11/2/2020 3:55,62.4,33,0,0,0,0,0,0,0.04839248,25.2699197273219,
11/2/2020 4:00,62.5,33,0,0,0,0,0,0,0.0604906,25.2699378745019,
11/2/2020 4:05,62.7,32.9,0,0,0,0,0,0,0,25.2699378745019,
11/2/2020 4:10,62.7,32.8,0,0,0,0,0,0,0.0241962,25.2699451333619,
11/2/2020 4:15,62.7,33,0,0,0,0,0,0,0.0483924,25.2699596510819,
11/2/2020 4:20,62.7,33,0,0,0,0,0,0,0.04839248,25.2699741688259,
11/2/2020 4:25,62.8,33,0,0,0,0,0,0,0.07258874,25.2699959454479,
11/2/2020 4:30,63.1,33,0,0,0,0,0,0,0.08468688,25.2700213515119,
11/2/2020 4:35,63.1,33,0,0,0,0,0,0,0.04839254,25.2700358692739,
11/2/2020 4:40,63.1,33.1,0,0,0,0,0,0,0.12098114,25.2700721636159,
11/2/2020 4:45,63,33.4,0,0,0,0,0,0,0.0483924,25.2700866813359,
11/2/2020 4:50,63,33.6,0,0,0,0,0,0,0.01209814,25.2700903107779,
11/2/2020 4:55,63.2,33.6,0,0,0,0,0,0,0.090736,25.2701175315779,
11/2/2020 5:00,63.3,33.5,0,0,0,0,0,0,0.0604906,25.2701356787579,
11/2/2020 5:05,63.5,33.5,0,0,0,0,0,0,0.096785,25.2701647142579,
11/2/2020 5:10,63.6,33.4,0,0,0,0,0,0,0.07258874,25.2701864908799,
11/2/2020 5:15,64,33.3,0,0,0,0,0,0,0.0241962,25.2701937497399,
11/2/2020 5:20,64.5,33,0,0,0,0,0,0,0.0604906,25.2702118969199,
11/2/2020 5:25,65,32.6,0,0,0,0,0,0,0.0604906,25.2702300440999,
11/2/2020 5:30,65.4,32.1,0,0,0,0,0,0,0.08468694,25.2702554501819,
11/2/2020 5:35,66,31.6,0,0,0,0,0,0,0.06049068,25.2702735973859,
11/2/2020 5:40,66.3,31.2,0,0,0,0,0,0,0.06049068,25.2702917445899,
11/2/2020 5:45,66.8,30.8,0,0,0,0,0,0,0,25.2702917445899,
11/2/2020 5:50,67.5,30.3,0,0,0,0,0,0,0.03629434,25.2703026328919,
11/2/2020 5:55,68.3,29.8,0,0,0,0,0,0,1.4759744,25.2707454252119,
11/2/2020 6:00,69,29.2,0,0,0,0,0,0,3.000338,25.2716455266119,
11/2/2020 6:05,69.5,28.9,0,0,0,0,0,0,2.976142,25.2725383692119,
11/2/2020 6:10,69.9,28.5,0,0,0,0,0,0,2.939848,25.2734203236119,
11/2/2020 6:15,70.3,28.2,0,0,0,0,0,0,3.036636,25.2743313144119,
11/2/2020 6:20,70.7,27.9,0,0,0,0,0,0,2.964044,25.2752205276119,
11/2/2020 6:25,71.4,27.5,0,0,0,0,0,0,3.012438,25.2761242590119,
11/2/2020 6:30,71.9,27,0,0,0,0,0,0,3.254402,25.2771005796119,
11/2/2020 6:35,72.4,26.7,0,0,0,0,0,0,3.56895,25.2781712646119,
11/2/2020 6:40,72.6,26.6,0,0,0,0,0,0,3.68993,25.2792782436119,
11/2/2020 6:45,72.8,26.7,0,0,0,19.78,0,0,5.105416,25.2808098684119,
11/2/2020 6:50,73.2,26.8,0,0,0,99.28,0,0,66.70911,0.020012733,25.2808098684119
11/2/2020 6:55,74,26.7,72,72,72,100,0,0,324.871,0.0974613,
11/2/2020 7:00,76.1,26.3,100,100,100,100,0,0,333.8118,0.19760484,
11/2/2020 7:05,77.9,25.3,100,100,100,100,0,0,335.155,0.29815134,
11/2/2020 7:10,78.6,24.5,100,100,100,100,0,0,336.3646,0.39906072,
11/2/2020 7:15,78.8,24.3,100,100,100,100,0,0,345.5594,0.50272854,
11/2/2020 7:20,78.4,24.5,100,100,100,100,0,0,352.3098,0.60842148,
11/2/2020 7:25,78,24.8,100,100,100,100,0,0,358.6372,0.71601264,
11/2/2020 7:30,77.9,24.7,100,100,100,100,0,0,359.6898,0.82391958,
11/2/2020 7:35,77.7,24.6,100,100,100,100,0,0,361.7102,0.93243264,
11/2/2020 7:40,77.1,24.7,100,100,100,100,0,0,368.594,1.04301084,
11/2/2020 7:45,76.5,25,100,100,100,100,0,0,382.8456,1.15786452,
11/2/2020 7:50,76.3,25.1,100,100,100,100,0,0,389.8626,1.2748233,
11/2/2020 7:55,76.6,24.9,100,100,100,100,0,0,386.6688,1.39082394,
11/2/2020 8:00,76.4,24.7,100,100,100,100,0,0,398.7184,1.51043946,
11/2/2020 8:05,76,24.6,100,100,100,100,0,0,410.3208,1.6335357,
11/2/2020 8:10,75.5,24.7,100,100,100,100,0,0,409.4132,1.75635966,
11/2/2020 8:15,75.3,24.6,100,100,100,100,0,0,409.4012,1.87918002,
11/2/2020 8:20,75.3,24.5,100,100,100,100,0,0,407.308,2.00137242,
11/2/2020 8:25,75.7,24.2,100,100,100,100,0,0,393.12875,2.119311045,
11/2/2020 8:30,75.6,24,100,100,100,100,0,0,377.7888,2.232647685,
11/2/2020 8:35,75.3,24.1,100,100,100,100,0,0,388.0844,2.34907300499999,
11/2/2020 8:40,74.6,24.1,100,100,100,100,0,0,462.403,2.48779390499999,
11/2/2020 8:45,74.5,24.2,100,100,100,100,0,0,462.6572,2.626591065,
11/2/2020 8:50,75,24.2,100,100,100,100,0,0,462.9114,2.765464485,
11/2/2020 8:55,75.2,24.6,100,100,100,100,0,0,420.5678,2.89163482499999,
11/2/2020 9:00,75.1,25.9,100,100,100,100,0,0,437.3236,3.022831905,
11/2/2020 9:05,74.8,27.2,100,100,100,100,0,0,455.4708,3.15947314499999,
11/2/2020 9:10,75.2,28.3,100,100,100,100,0,0,477.7072,3.30278530499999,
11/2/2020 9:15,75.4,28.9,100,100,100,100,0,0,445.9496,3.43657018499999,
11/2/2020 9:20,75.5,29.6,100,100,100,100,0,0,449.3976,3.57138946499999,
11/2/2020 9:25,75.2,30.1,100,100,100,100,0,0,448.321,3.70588576499999,
11/2/2020 9:30,75.2,30.6,100,100,100,100,0,0,443.7116,3.83899924499999,
11/2/2020 9:35,75,30.7,100,100,100,100,0,0,460.3342,3.97709950499999,
11/2/2020 9:40,75,31,100,100,100,100,0,0,533.153,4.13704540499999,
11/2/2020 9:45,75.5,30.9,100,100,100,100,0,0,550.405,4.30216690499999,
11/2/2020 9:50,76,30.7,100,100,100,100,0,0,475.0456,4.44468058499999,
11/2/2020 9:55,76.6,30.3,100,100,100,100,0,0,501.226,4.59504838499999,
11/2/2020 10:00,76.7,29.9,100,100,100,100,0,0,556.0186,4.76185396499999,
11/2/2020 10:05,76.7,29.6,100,100,100,100,0,0,476.455,4.904790465,
11/2/2020 10:10,77.2,29.1,100,100,100,100,0,0,470.9324,5.046070185,
11/2/2020 10:15,77.8,28.5,100,100,100,100,0,0,493.568,5.19414058499999,
11/2/2020 10:20,78.6,27.6,100,100,100,100,0,0,529.185,5.35289608499999,
11/2/2020 10:25,79.1,27,100,100,100,100,0,0,518.3814,5.508410505,
11/2/2020 10:30,79.3,26.5,100,100,100,100,0,0,548.1786,5.672864085,
11/2/2020 10:35,79.5,26.2,100,100,100,100,0,0,586.9774,5.848957305,
11/2/2020 10:40,79.8,25.7,100,100,100,100,0,0,629.95,6.037942305,
11/2/2020 10:45,80.4,25.2,100,100,100,100,0,0,525.2894,6.19552912499999,
11/2/2020 10:50,81.1,24.6,100,100,100,100,0,0,538.8998,6.357199065,
11/2/2020 10:55,80.6,24.5,100,100,100,100,0,0,514.8606,6.51165724499999,
11/2/2020 11:00,80.6,24.3,100,100,100,100,0,0,502.23,6.66232624499999,
11/2/2020 11:05,80.6,24.3,100,100,100,100,0,0,635.1404,6.85286836499999,
11/2/2020 11:10,80.7,24.1,100,100,100,100,0,0,555.4254,7.01949598499999,
11/2/2020 11:15,81.1,23.8,100,100,100,100,0.4,0.15,518.5988,7.17507562499999,
11/2/2020 11:20,80.1,23.3,100,100,100,100,90.1,15.66,614.017,7.35928072499999,
11/2/2020 11:25,78.6,23.2,100,100,100,100,60.17,0,502.8594,7.51013854499999,
11/2/2020 11:30,80.4,22.8,100,100,100,100,0,0,888.3532,7.77664450499999,
11/2/2020 11:35,81.2,22.3,100,100,100,100,29.17,13.26,705.1042,7.98817576499999,
11/2/2020 11:40,79.7,21.5,100,100,100,100,100,7.64,601.4228,8.16860260499999,
11/2/2020 11:45,81.2,21.1,100,100,100,100,83.33,21.41,465.4154,8.30822722499999,
11/2/2020 11:50,78.8,20.6,100,100,100,100,99.49,0.69,592.96,8.48611522499999,
11/2/2020 11:55,81.4,20.4,100,100,100,100,73.85,24.03,809.8486,8.72906980499999,
11/2/2020 12:00,80.6,20.3,100,100,100,100,100,6.81,700.9308,8.93934904499999,
11/2/2020 12:05,80.9,19.5,100,100,100,100,100,21.38,596.693,9.11835694499999,
11/2/2020 12:10,81.1,19.4,100,100,100,100,100,15.47,241.9748,9.19094938499999,
11/2/2020 12:15,80,19.2,100,100,100,100,100,7.31,372.163,9.30259828499999,
11/2/2020 12:20,81.6,19,100,100,100,100,96.67,25.28,345.2692,9.40617904499999,
11/2/2020 12:25,80.6,18.3,100,100,100,100,100,5.97,261.09,9.48450604499999,
11/2/2020 12:30,80.6,18,100,100,100,100,100,21.21,232.7802,9.55434010499999,
11/2/2020 12:35,80.4,18.2,100,100,100,100,59.51,0.96,450.0386,9.68935168499999,
11/2/2020 12:40,80.9,18.2,100,100,100,100,96.49,20.69,197.744,9.74867488499999,
11/2/2020 12:45,80.5,18.6,100,100,100,100,100,10.97,403.3642,9.86968414499999,
11/2/2020 12:50,79.1,18.6,100,100,100,100,90.83,0,309.761,9.96261244499999,
11/2/2020 12:55,80.5,18.3,100,100,100,100,82.5,17.27,558.8984,10.1302819649999,
11/2/2020 13:00,79,18.3,100,100,100,100,77.5,0,245.5804,10.2039560849999,
11/2/2020 13:05,80.7,18.1,100,100,100,100,63.83,15.07,218.0328,10.2693659249999,
11/2/2020 13:10,79.3,17.9,100,100,100,100,84.17,0,243.1848,10.3423213649999,
11/2/2020 13:15,80.9,17.9,100,100,100,100,18.5,8.53,408.0706,10.4647425449999,
11/2/2020 13:20,79.8,17.8,100,100,100,100,100,6.48,366.2228,10.5746093849999,
11/2/2020 13:25,80.9,18.3,100,100,100,100,66.67,13.47,176.028,10.6274177849999,
11/2/2020 13:30,79.3,18.1,100,100,100,100,99.87,1.24,366.961,10.7375060849999,
11/2/2020 13:35,80.2,18.5,100,100,100,100,16.29,0,375.4296,10.8501349649999,
11/2/2020 13:40,80.8,18.1,100,100,100,100,62.5,14.58,361.2746,10.9585173449999,
11/2/2020 13:45,80,18.3,100,100,100,100,81.5,0,302.1028,11.0491481849999,
11/2/2020 13:50,80.8,18.5,100,100,100,100,66.5,14.82,179.3792,11.1029619449999,
11/2/2020 13:55,79.6,18.6,100,100,100,100,81.5,0,205.3902,11.1645790049999,
11/2/2020 14:00,80.7,19.1,100,100,100,100,0,0.05,336.7034,11.2655900249999,
11/2/2020 14:05,80.3,18.7,100,100,100,100,79.83,16.31,287.464,11.3518292249999,
11/2/2020 14:10,78.9,18.8,100,100,100,100,70.83,0,355.4556,11.4584659049999,
11/2/2020 14:15,80.8,18.8,100,100,100,100,45.17,14.34,505.4726,11.6101076849999,
11/2/2020 14:20,79.8,18.5,100,100,100,100,98.29,0.07,362.5814,11.7188821049999,
11/2/2020 14:25,80.4,18.4,63,63,64,100,83.38,14.81,370.3604,11.8299902249999,
11/2/2020 14:30,79.3,18.7,0,0,0,100,65.5,0,270.5266,11.9111482049999,
11/2/2020 14:35,80,19.4,0,0,0,100,0,0,178.4474,11.9646824249999,
11/2/2020 14:40,79.6,23.1,0,0,0,100,0,0,163.688,12.0137888249999,
11/2/2020 14:45,79,25.4,43,43,43,100,0,0,154.0458,12.0600025649999,
11/2/2020 14:50,78.5,26.3,100,100,100,100,0,0,142.3346,12.1027029449999,
11/2/2020 14:55,79.3,26.9,100,100,100,100,0,0,132.6682,12.1425034049999,
11/2/2020 15:00,79.7,26.7,100,100,100,100,0,0,116.45656,12.1774403729999,
11/2/2020 15:05,79.8,27,71,71,72,100,0,0,89.359875,12.2042483354999,
11/2/2020 15:10,78.9,28,0,0,0,100,0,0,79.04928,12.2279631194999,
11/2/2020 15:15,76.8,29.5,29,29,29,100,0,0,323.5044,12.3250144394999,
11/2/2020 15:20,75.5,30.9,100,100,100,100,0,0,396.2382,12.4438858994999,
11/2/2020 15:25,75.9,31.6,100,100,100,100,0,0,383.4746,12.5589282794999,
11/2/2020 15:30,76.2,31.9,100,100,100,100,0,0,367.9408,12.6693105194999,
11/2/2020 15:35,76.5,32.2,100,100,100,100,0,0,350.0232,12.7743174794999,
11/2/2020 15:40,76.3,32.4,100,100,100,100,0,0,344.2042,12.8775787394999,
11/2/2020 15:45,76.2,32.7,100,100,100,100,0,0,343.1518,12.9805242794999,
11/2/2020 15:50,76,32.9,100,100,100,100,0,0,340.2842,13.0826095394999,
11/2/2020 15:55,75.7,33.1,100,100,100,100,0,0,338.53,13.1841685394999,
11/2/2020 16:00,75.5,33.3,100,100,100,100,0,0,335.542,13.2848311394999,
11/2/2020 16:05,75.3,33.5,100,100,100,100,0,0,332.7472,13.3846552994999,
11/2/2020 16:10,75.1,33.7,100,100,100,100,0,0,330.0856,13.4836809794999,
11/2/2020 16:15,74.8,33.9,100,100,100,100,0,0,329.7468,13.5826050194999,
11/2/2020 16:20,74.6,34.1,100,100,100,100,0,0,326.7832,13.6806399794999,
11/2/2020 16:25,74.6,34.2,100,100,100,100,0,0,323.7462,13.7777638394999,
11/2/2020 16:30,74.5,34.3,100,100,100,100,0,0,321.9436,13.8743469194999,
11/2/2020 16:35,74.5,34.2,100,100,100,100,0,0,320.5766,13.9705198994999,
11/2/2020 16:40,74.4,34.1,100,100,100,100,0,0,318.4716,14.0660613794999,
11/2/2020 16:45,74.3,33.9,100,100,100,100,0,0,317.77275,14.1613932044999,
11/2/2020 16:50,74.2,33.6,100,100,100,100,0,0,317.0318,14.2565027444999,
11/2/2020 16:55,74.3,33.1,100,100,100,100,0,0,316.7172,14.3515179044999,
11/2/2020 17:00,74.1,32.7,100,100,100,100,0,0,316.8988,14.4465875444999,
11/2/2020 17:05,74.3,32.4,100,100,100,92.92,0,0,321.5684,14.5430580644999,
11/2/2020 17:10,74.8,32.2,100,100,100,4.36,0,0,322.4274,14.6397862844999,
11/2/2020 17:15,75.7,31.8,100,100,100,0,0,0,322.3426,14.7364890644999,
11/2/2020 17:20,76.1,31.3,100,100,100,0,0,0,322.2582,14.8331665244999,
11/2/2020 17:25,75.8,31.2,100,100,100,0,0,0,322.1856,14.9298222044999,
11/2/2020 17:30,75.8,31.2,100,100,100,0,0,0,322.2944,15.0265105244999,
11/2/2020 17:35,75.6,31.1,100,100,100,0,0,0,322.1616,15.1231590044999,
11/2/2020 17:40,75.5,31.1,100,100,100,0,0,0,322.089,15.2197857044999,
11/2/2020 17:45,75.4,31,100,100,100,0,0,0,322.367,15.3164958044999,
11/2/2020 17:50,75.3,31,100,100,100,0,0,0,322.1976,15.4131550844999,
11/2/2020 17:55,75.2,31,100,100,100,0,0,0,319.4996,15.5090049644999,
11/2/2020 18:00,75.2,31.2,100,100,100,0,0,0,319.7416,15.6049274444999,
11/2/2020 18:05,75.3,31.2,100,100,100,0,0,0,319.403,15.7007483444999,
11/2/2020 18:10,75.3,31.8,100,100,100,0,0,0,319.3062,15.7965402044999,
11/2/2020 18:15,75.1,33.3,100,100,100,0,0,0,319.4632,15.8923791644999,
11/2/2020 18:20,75,34.6,100,100,100,0,0,0,319.3542,15.9881854244999,
11/2/2020 18:25,74.8,35.6,100,100,100,0,0,0,319.10325,16.0839163994999,
11/2/2020 18:30,74.8,36.4,100,100,100,0,0,0,319.3908,16.1797336394999,
11/2/2020 18:35,74.8,37,100,100,100,0,0,0,319.2698,16.2755145794999,
11/2/2020 18:40,74.8,37.4,100,100,100,0,0,0,319.2578,16.3712919194999,
11/2/2020 18:45,74.7,37.9,100,100,100,0,0,0,319.3908,16.4671091594999,
11/2/2020 18:50,74.7,38.2,100,100,100,0,0,0,319.4756,16.5629518394999,
11/2/2020 18:55,74.5,38.3,100,100,100,0,0,0,319.306,16.6587436394999,
11/2/2020 19:00,74.3,38.3,100,100,100,0,0,0,319.3664,16.7545535594999,
11/2/2020 19:05,74,38.2,100,100,100,0,0.57,0.19,319.427,16.8503816594999,
11/2/2020 19:10,73.1,34.4,100,100,100,0,93.93,21.01,319.548,16.9462460594999,
11/2/2020 19:15,72,31.3,100,100,100,0,64.17,0,319.4634,17.0420850794999,
11/2/2020 19:20,72.4,32,100,100,100,0,54.5,22.2,319.4756,17.1379277594999,
11/2/2020 19:25,70.9,28.9,100,100,100,0,99.6,0.24,319.4876,17.2337740394999,
11/2/2020 19:30,71.3,29.3,100,100,100,0,90.4,26.62,319.1486,17.3295186194999,
11/2/2020 19:35,70.4,28,100,100,100,0,100,7.57,319.2456,17.4252922994999,
11/2/2020 19:40,69.8,27.9,100,100,100,0,100,15.33,319.4392,17.5211240594999,
11/2/2020 19:45,69.8,28.1,100,100,100,0,100,22.8,319.294,17.6169122594999,
11/2/2020 19:50,68.8,27.4,100,100,100,0,100,5.96,319.2576,17.7126895394999,
11/2/2020 19:55,68.1,27.3,100,100,100,0,100,11.69,319.5482,17.8085539995,
11/2/2020 20:00,68.3,27.3,100,100,100,0,100,23.5,319.4996,17.9044038795,
11/2/2020 20:05,67.8,27.3,100,100,100,0,100,12.08,319.5844,18.0002791995,
11/2/2020 20:10,67.5,27.1,100,100,100,0,100,2.74,319.406,18.0961009995,
11/2/2020 20:15,68.7,27.1,100,100,100,0,99.17,30.01,319.657,18.1919980994999,
11/2/2020 20:20,67.5,27,100,100,100,0,100,4.79,319.7294,18.2879169195,
11/2/2020 20:25,68.5,27.3,100,100,100,0,63.33,18.03,319.4874,18.3837631394999,
11/2/2020 20:30,68.1,26.7,100,100,100,0,100,24.36,319.5842,18.4796383994999,
11/2/2020 20:35,68.3,27.1,100,100,100,0,100,20.48,319.7296,18.5755572794999,
11/2/2020 20:40,68.3,26.9,100,100,100,0,100,31.53,319.7054,18.6714688994999,
11/2/2020 20:45,68.2,27.4,100,100,100,0,100,31.95,319.7174,18.7673841194999,
11/2/2020 20:50,67.8,27.3,100,100,100,0,100,12.87,319.8142,18.8633283794999,
11/2/2020 20:55,68.3,27.2,100,100,100,0,100,32.65,319.7658,18.9592581194999,
11/2/2020 21:00,68.1,27.4,100,100,100,0,100,13.97,319.6934,19.0551661394999,
11/2/2020 21:05,68.6,26.9,100,100,100,0,100,41.66,319.8626,19.1511249194999,
11/2/2020 21:10,67.8,27.2,100,100,100,0,100,23.77,319.778,19.2470583194999,
11/2/2020 21:15,68.7,27.2,100,100,100,0,100,40.74,319.7658,19.3429880594999,
11/2/2020 21:20,68,27.2,100,100,100,0,100,38.15,319.8142,19.4389323194999,
11/2/2020 21:25,67.8,27.4,100,100,100,0,100,8.8,319.8386,19.5348838994999,
11/2/2020 21:30,68.7,27,100,100,100,0,100,38.89,319.8626,19.6308426794999,
11/2/2020 21:35,67.6,26.8,100,100,100,0,100,6.35,319.8628,19.7268015194999,
11/2/2020 21:40,68.5,26.6,100,100,100,0,100,36.45,320.0202,19.8228075794999,
11/2/2020 21:45,67.9,26.4,100,100,100,0,100,6.29,319.9594,19.9187953994999,
11/2/2020 21:50,68.6,26.2,100,100,100,0,100,41.09,319.70825,20.0147078744999,
11/2/2020 21:55,67.6,26.7,100,100,100,0,100,2.89,319.9352,20.1106884344999,
11/2/2020 22:00,68.6,26.4,100,100,100,0,100,40.5,319.9716,20.2066799144999,
11/2/2020 22:05,68,26.4,100,100,100,0,100,19.77,319.657,20.3025770144999,
11/2/2020 22:10,68.1,26.4,100,100,100,0,100,31.18,319.681,20.3984813144999,
11/2/2020 22:15,68,26.4,100,100,100,0,100,8.55,319.8628,20.4944401544999,
11/2/2020 22:20,68.3,25.9,100,100,100,0,100,28.69,319.8988,20.5904097944999,
11/2/2020 22:25,68.1,25.9,100,100,100,0,100,15.52,319.6932,20.6863177544999,
11/2/2020 22:30,68.3,25.6,100,100,100,0,100,38.92,320.032,20.7823273544999,
11/2/2020 22:35,68.1,26.1,100,100,100,0,100,21.3,319.7538,20.8782534944999,
11/2/2020 22:40,68,26,100,100,100,0,100,15.92,319.645,20.9741469944999,
11/2/2020 22:45,68.3,25.8,100,100,100,0,100,30.89,320.0804,21.0701711144999,
11/2/2020 22:50,68.2,25.8,100,100,100,0,100,30.56,320.0924,21.1661988344999,
11/2/2020 22:55,67.8,25.9,100,100,100,0,99.93,3.7,319.8022,21.2621394944999,
11/2/2020 23:00,68.7,25.8,100,100,100,0,80.07,29.66,319.9232,21.3581164544999,
11/2/2020 23:05,67.7,25.4,100,100,100,0,100,11.19,320.0806,21.4541406344999,
11/2/2020 23:10,68.6,25.6,100,100,100,0,100,31.01,320.02,21.5501466344999,
11/2/2020 23:15,68.1,25.3,100,100,100,0,100,35.08,319.7536,21.6460727144999,
11/2/2020 23:20,68,25.7,100,100,100,0,100,19.05,319.9594,21.7420605344999,
11/2/2020 23:25,67.9,25.7,100,100,100,0,100,12.62,319.9112,21.8380338944999,
11/2/2020 23:30,68.2,25.6,100,100,100,0,100,29.09,319.799,21.9339735944999,
11/2/2020 23:35,67.9,25.8,100,100,100,0,94.74,0.19,319.9594,22.0299614144999,
11/2/2020 23:40,68.7,25.5,100,100,100,0,95.26,41.92,320.1046,22.1259927944999,
11/2/2020 23:45,67.8,25.5,100,100,100,0,100,12.51,319.899,22.2219624944999,
11/2/2020 23:50,68.3,25.7,100,100,100,0,100,34.27,319.923,22.3179393944999,
11/2/2020 23:55,68.1,25.8,100,100,100,0,100,14.07,320.032,22.4139489944999,
11/3/2020 0:00,68.1,25.5,100,100,100,0,100,20.73,319.996,22.5099477944999,
11/3/2020 0:05,68.4,25.7,100,100,100,0,100,24.25,319.4998,22.6057977344999,
11/3/2020 0:10,68,25.6,100,100,100,0,100,15.32,319.6568,22.7016947744999,
11/3/2020 0:15,68.2,27,100,100,100,0,79.17,11.32,319.6328,22.7975846144999,
11/3/2020 0:20,68.5,26.6,100,100,100,0,100,40.11,319.766,22.8935144144999,
11/3/2020 0:25,68,26.1,100,100,100,0,100,24.75,319.4636,22.9893534944999,
11/3/2020 0:30,67.8,26.5,100,100,100,0,99.86,3.74,319.8626,23.0853122744999,
11/3/2020 0:35,68.6,27.6,100,100,100,0,79.31,24.32,319.7296,23.1812311544999,
11/3/2020 0:40,68.1,26.2,100,100,100,0,100,31.27,319.439,23.2770628545,
11/3/2020 0:45,68.1,26.4,100,100,100,0,100,27.93,319.6812,23.3729672144999,
11/3/2020 0:50,67.8,26.6,100,100,100,0,100,5.31,319.8504,23.4689223344999,
11/3/2020 0:55,68.5,27.4,100,100,100,0,79.17,22.97,319.6568,23.5648193744999,
11/3/2020 1:00,68.4,26.2,100,100,100,0,100,40.6,319.6812,23.6607237344999,
11/3/2020 1:05,68,26.5,100,100,100,0,100,15.14,319.8746,23.7566861144999,
11/3/2020 1:10,68,26.5,100,100,100,0,100,21.87,319.9716,23.8526775944999,
11/3/2020 1:15,68.3,26.6,100,100,100,0,100,29.02,319.678,23.9485809944999,
11/3/2020 1:20,67.9,26.4,100,100,100,0,100,16.48,320.0682,24.0446014544999,
11/3/2020 1:25,68.2,26.8,100,100,100,0,79.17,11.04,319.8022,24.1405421144999,
11/3/2020 1:30,68.7,26.2,100,100,100,0,100,43.2,319.7536,24.2364681944999,
11/3/2020 1:35,67.8,26.2,100,100,100,0,100,19.2,319.911,24.3324414944999,
11/3/2020 1:40,68.3,26.5,100,100,100,0,100,36.99,319.9836,24.4284365744999,
11/3/2020 1:45,67.9,26.7,100,100,100,0,100,13.24,319.7416,24.5243590544999,
11/3/2020 1:50,68.1,26.6,100,100,100,0,100,30.37,319.9594,24.6203468744999,
11/3/2020 1:55,68.1,26.9,100,100,100,0,100,5.49,320.0562,24.7163637344999,
11/3/2020 2:00,68.6,26.6,100,100,100,0,100,41.51,319.9956,24.8123624144999,
11/3/2020 2:05,67.9,26.7,100,100,100,0,100,12.12,319.8988,24.9083320544999,
11/3/2020 2:10,68.4,26.7,100,100,100,0,100,38.05,319.875,25.0042945544999,
11/3/2020 2:15,67.8,26.8,100,100,100,0,100,6.45,319.9596,25.1002824344999,
11/3/2020 2:20,68.5,26.7,100,100,100,0,100,40.12,319.8384,25.1962339544999,
11/3/2020 2:25,67.8,26.8,100,100,100,0,100,13.43,320.008,25.2922363544999,
11/3/2020 2:30,68.5,27,100,100,100,0,100,31.42,320.0442,25.3882496144999,
11/3/2020 2:35,68,26.5,100,100,100,0,100,24.84,320.0442,25.4842628744999,
11/3/2020 2:40,68.3,26.7,100,100,100,0,100,34.77,257.339678,25.5614647778999,
11/3/2020 2:45,68,26.8,97,97,98,0,100,18.9,0.03629434,25.5614756662019,
11/3/2020 2:50,67.8,27,0,0,0,0,100,20.45,0.03629434,25.5614865545039,
11/3/2020 2:55,66.4,27.7,0,0,0,0,66.83,0,0.060490675,25.5615047017064,
11/3/2020 3:00,65.9,28.3,0,0,0,0,0,0,0.03629434,25.5615155900084,
11/3/2020 3:05,65.6,28.9,0,0,0,0,0,0,0.0241962,25.5615228488684,
11/3/2020 3:10,65.4,29.4,0,0,0,0,0,0,0.0241962,25.5615301077284,
11/3/2020 3:15,65.1,29.8,0,0,0,0,0,0,0.0241962,25.5615373665884,
11/3/2020 3:20,64.8,30.2,0,0,0,0,0,0,0.0604906,25.5615555137684,
11/3/2020 3:25,64.5,30.6,0,0,0,0,0,0,0.0362944,25.5615664020884,
11/3/2020 3:30,64.3,31,0,0,0,0,0,0,0.0241962,25.5615736609484,
11/3/2020 3:35,64.2,31.3,0,0,0,0,0,0,0,25.5615736609484,
11/3/2020 3:40,64,31.7,0,0,0,0,0,0,0.06049068,25.5615918081524,
11/3/2020 3:45,63.8,32,0,0,0,0,0,0,0.07258874,25.5616135847744,
11/3/2020 3:50,63.6,32.2,0,0,0,0,0,0,0.09678494,25.5616426202564,
11/3/2020 3:55,63.6,32.5,0,0,0,0,0,0,0.0241962,25.5616498791164,
11/3/2020 4:00,63.6,32.6,0,0,0,0,0,0,0.0241962,25.5616571379764,
11/3/2020 4:05,63.6,32.8,0,0,0,0,0,0,0.0483924,25.5616716556964,
11/3/2020 4:10,63.6,33,0,0,0,0,0,0,0.12098128,25.5617079500804,
11/3/2020 4:15,63.6,33.1,0,0,0,0,0,0,0.0604906,25.5617260972604,
11/3/2020 4:20,63.5,33.4,0,0,0,0,0,0,0.06049054,25.5617442444224,
11/3/2020 4:25,63.5,33.6,0,0,0,0,0,0,0.04839248,25.5617587621664,
11/3/2020 4:30,63.4,33.9,0,0,0,0,0,0,0.10888314,25.5617914271084,
11/3/2020 4:35,63.3,34,0,0,0,0,0,0,0.04839248,25.5618059448524,
11/3/2020 4:40,63.2,34.3,0,0,0,0,0,0,0.045368025,25.5618195552599,
11/3/2020 4:45,63.1,34.5,0,0,0,0,0,0,0.06049068,25.5618377024639,
11/3/2020 4:50,63.1,34.8,0,0,0,0,0,0,0.0483924,25.5618522201839,
11/3/2020 4:55,63,34.9,0,0,0,0,0,0,0.108883,25.5618848850839,
