Timestamp,Barcode,Total Weight,Fruit Number,Fruit Fresh Weight (3),Brix,Truss Weight,Total Fruit Weight,Fruit Dry Weight (3),D/F,Total DW,Individual Fruit Weight,Red fruit weight,FW:DW,Drymatter%,Notes,,,,,,,,,,,,,,,,
,,2-11-B,101.2,,,,,,#DIV/0!,#DIV/0!,,,,,,,,,,,2/11/2021 15:07:13,2-3-b,93.52,7,35.49,10.5,11.58,78.91,3.72,9.81,
,,2-12-A,108.75,,,,,,#DIV/0!,#DIV/0!,,,,,,,,,,,2/11/2021 16:16:50,2-4-a,98.09,11,22.94,11,12.27,85.73,2.84,8.93,
,,2-12-B,127.63,,,,,,#DIV/0!,#DIV/0!,,,,,,,,,,,2/11/2021 15:11:26,2-4-b,56.87,8,16.99,10.1,7.69,49.18,1.61,7.7,
,,,,,,,,,#DIV/0!,#DIV/0!,,,,,,,,,,,2/11/2021 15:09:47,2-4-b-1,59.79,8,20.35,10.3,14.08,45.72,1.96,8.05,
Timestamp,Barcode,Total Weight,Fruit Number,Fruit Fresh Weight (3),Brix,Truss Weight,Total Fruit Weight,Fruit Dry Weight (3),#VALUE!,#VALUE!,,,,,Notes,,,,,,,2-4-b,116.66,16,37.34,10.2,21.77,94.9,3.57,15.75,
2/11/2021 14:41:37,1-1-a,60.35,7,21.16,10.4,12.38,48.06,2.02,0.095463137996219,4.5879584120983,,,,,,,,,,,2/11/2021 15:55:10,2-5-a,121.43,11,30.21,10.3,14.52,106.85,3.08,9.17,
2/11/2021 13:50:05,1-1-B-1,106.86,10,25.81,9.7,16.92,90.42,2.51,0.097249128244866,8.79326617590081,,,,,,,,,,,2/11/2021 15:52:02,2-5-a-1,145.23,12,38.55,10.9,15.39,129.79,4,10.09,
2/11/2021 13:51:44,1-1-B-2,82.36,9,22.22,9.7,17.31,67.46,2.15,0.096759675967597,6.52740774077408,,,,,,,,,,,,2-5-a,266.66,23,68.76,10.6,29.91,236.64,7.08,19.26,
,1-1-B,189.22,19,48.03,9.7,34.23,157.88,4.66,0.09702269414949,15.3179429523215,,,,,,,,,,,2/11/2021 15:30:12,2-5-b,140.57,13,31.44,10.7,17.4,123.16,3.32,9.41,
2/11/2021 14:47:23,1-2-a,39.26,5,18.2,9.6,8.53,30.7,1.59,0.087362637362637,2.68203296703297,,,,,,,,,,,2/11/2021 15:27:47,2-5-b-1,138.93,12,36.42,10.8,13.29,125.62,3.81,9.9,
2/11/2021 13:43:06,1-2-B-1,24.06,2,15.09,,9.29,15.09,1.34,0.088800530152419,1.34,,,,,,,,,,,,2-5-b,279.5,25,67.86,10.75,30.69,248.78,7.13,19.31,
2/11/2021 13:44:21,1-2-B-2,9.57,1,7.17,,2.75,7.19,2.93,0.408647140864714,2.93817294281729,,,,,,,,,,,2/11/2021 15:45:47,2-6-a,81.56,6,34.18,9.9,11.1,70.46,3.15,9.24,
,1-2-B,33.63,3,22.26,,12.04,22.28,4.27,0.191823899371069,4.27383647798742,,,,,,,,,,,2/11/2021 15:36:05,2-6-b,63.41,7,23.03,9.3,9.37,54.06,2.1,8.19,
2/11/2021 14:39:51,1-3-a,30.41,3,21.01,,8.37,21.01,2.54,0.120894811994288,2.54,,,,,,,,,,,2/11/2021 15:43:59,2-7-a,105.1,10,24.63,10.7,16.47,88.64,3.04,9.13,
2/11/2021 14:37:51,1-3-a-1,70.89,6,28.29,10.4,12.18,58.67,2.91,0.102863202545069,6.0349840933192,,,,,,,,,,,2/11/2021 15:17:15,2-7-b,42.59,6,15.87,10.3,8.23,34.45,1.54,7.63,
,1-3-a,101.3,9,49.3,10.4,20.55,79.68,5.45,0.110547667342799,8.80843813387424,,,,,,,,,,,2/11/2021 15:59:37,2-8-a,151.68,14,32.59,9.9,14.15,137.48,3.09,9.18,
2/11/2021 13:30:25,1-3-B,58.16,7,24.4,9.5,12.41,45.75,2.39,0.097950819672131,4.48125,,,,,,,,,,,2/11/2021 15:57:32,2-8-a-1,138.07,11,34.38,10.2,12.97,125.11,3.32,9.41,
2/11/2021 14:31:35,1-4-a,127.95,13,29.48,9.2,12.93,114.93,2.64,0.08955223880597,10.2922388059702,,,,,,,,,,,,2-8-a,289.75,25,66.97,10.05,27.12,262.59,6.41,18.59,
2/11/2021 14:29:07,1-4-a-1,102.94,8,33.03,10.2,10.17,90.89,3.13,0.094762337269149,8.61294883439298,,,,,,,,,,,2/11/2021 15:21:06,2-8-b,73.37,7,25.27,9.5,11.27,62.03,2.64,8.73,
,1-4-a,230.89,21,62.51,9.7,23.1,205.82,5.77,0.092305231163014,18.9982626779715,,,,,,,,,,,2/11/2021 15:19:28,2-8-b-1,96.68,9,32.06,10,11.41,85.28,3.04,9.13,
2/11/2021 13:46:24,1-4-B-1,146.08,12,36.05,8.7,14.11,132.5,2.99,0.082940360610264,10.9895977808599,,,,,,,,,,,,2-8-b,170.05,16,57.33,9.75,22.68,147.31,5.68,17.86,
2/11/2021 13:48:17,1-4-B-2,106.45,8,34,10.1,13.73,93.28,3.09,0.090882352941177,8.47750588235294,,,,,,,,,,,2/11/2021 16:21:04,2-9-a,139.24,12,40.5,10.6,18.01,121.18,4.44,10.53,
,1-4-B,252.53,20,70.05,9.4,27.84,225.78,6.08,0.086795146324054,19.596608137045,,,,,,,,,,,2/11/2021 16:18:58,2-9-a-1,96.39,11,24.94,10.1,14.69,81.63,2.61,8.7,
2/11/2021 14:49:25,1-5-a,102.59,10,28.72,9.6,11.83,91.22,2.48,0.086350974930362,7.87693593314763,,,,,,,,,,,,2-9-a,235.63,23,65.44,10.35,32.7,202.81,7.05,19.23,
2/11/2021 13:53:14,1-5-B-1,58.26,5,24.91,9.7,12.2,46,2.3,0.09233239662786,4.24729024488158,,,,,,,,,,,2/11/2021 14:58:46,2-9-b,96.28,10,24.67,11,14.44,81.92,2.55,8.64,
2/11/2021 13:54:33,1-5-B-2,73.97,6,33.12,9.9,10.8,63.18,3.36,0.101449275362319,6.4095652173913,,,,,,,,,,,2/11/2021 16:15:01,2-10-a,84.75,11,21.12,12.7,14.38,70.3,2.5,8.59,
,1-5-B,132.23,11,58.03,9.8,23,109.18,5.66,0.097535757366879,10.6489539893159,,,,,,,,,,,2/11/2021 15:01:00,2-10-b,61.17,8,19.51,11.6,8.88,52.28,2.23,8.32,
2/11/2021 14:35:53,1-6-a,62.37,6,24.68,,9.32,53.01,2.24,0.090761750405186,4.81128038897893,,,,,,,,,,,2/11/2021 16:12:41,2-11-a,88.84,10,21.67,11.4,13,75.77,2.85,8.94,
2/11/2021 14:34:40,1-6-a-1,67.99,8,20.06,9.8,11.05,56.93,2.13,0.106181455633101,6.04491026919243,,,,,,,,,,,2/11/2021 16:10:49,2-11-a-1,89.47,7,36.36,11,10.1,79.35,3.89,9.98,
,1-6-a,130.36,14,44.74,9.8,20.37,109.94,4.37,0.09767545820295,10.7384398748324,,,,,,,,,,,,2-11-a,178.31,17,58.03,11.2,23.1,155.12,6.74,18.92,
2/11/2021 13:58:00,1-6-B,42.59,4,20.78,,13.87,28.67,2.42,0.116458132820019,3.33885466794995,,,,,,,,,,,2/11/2021 15:15:17,2-11-b,57.64,7,18.86,12.5,11.68,45.98,2.53,8.62,
2/11/2021 14:00:29,1-6-B-1,80.52,10,20.97,10.3,15.01,65.6,1.89,0.090128755364807,5.91244635193133,,,,,,,,,,,2/11/2021 15:13:25,2-11-b-1,65.47,6,23.6,11.2,10.26,55.22,2.61,8.7,
,1-6-B,123.11,14,41.75,10.3,28.88,94.27,4.31,0.103233532934132,9.7318251497006,,,,,,,,,,,,2-11-b,123.11,13,42.46,11.85,21.94,101.2,5.14,17.32,
2/11/2021 14:55:26,1-7-a,105.54,8,34.77,10.8,13.8,91.66,3.65,0.104975553638194,9.62205924647685,,,,,,,,,,,2/11/2021 15:34:23,2-12-a,83.91,7,33.57,10.9,11.45,71.92,4.09,10.18,
2/11/2021 14:07:13,1-7-b,88.8,9,24.58,11.1,13.24,75.46,2.54,0.1033360455655,7.79773799837266,,,,,,,,,,,2/11/2021 15:32:33,2-12-a-1,50.44,9,12.85,9.9,13.57,36.83,1.09,7.18,
2/11/2021 14:04:46,1-7-b-1,93.45,12,20.24,10.1,13.78,79.2,2.09,0.103260869565217,8.17826086956522,,,,,,,,,,,,2-12-a,134.35,16,46.42,10.4,25.02,108.75,5.18,17.36,
,1-7-b,182.25,21,44.82,10.6,27.02,154.66,4.63,0.103302097278001,15.9767023650156,,,,,,,,,,,2/11/2021 16:03:58,2-12-b,59.97,5,30.75,11.1,10.45,49.41,3.73,9.82,
2/11/2021 14:45:33,1-8-a,64.87,7,20.26,9.9,12.76,52.16,2.27,0.112043435340573,5.84418558736426,,,,,,,,,,,2/11/2021 16:01:53,2-12-b-1,91.91,9,27.32,11.4,13.64,78.22,3.19,9.28,
2/11/2021 14:43:51,1-8-a-1,59.42,10,14.27,11.6,11.05,48.33,1.37,0.096005606166784,4.63995094604065,,,,,,,,,,,,2-12-b,151.88,14,58.07,11.25,24.09,127.63,6.92,19.1,
,1-8-a,124.29,17,34.53,10.75,23.81,100.49,3.64,0.105415580654503,10.593211699971,,,,,,,,,,,,,,,,,,,,,
2/11/2021 14:12:45,1-8-b,48.57,6,14.5,9.9,12.98,35.48,1.69,0.116551724137931,4.13525517241379,,,,,,,,,,,,,,,,,,,,,
2/11/2021 14:10:46,1-8-b-1,93.9,11,21.46,10.5,14.9,79.01,2.07,0.09645852749301,7.62118825722274,,,,,,,,,,,,,,,,,,,,,
,1-8-b,142.47,17,35.96,10.2,27.88,114.49,3.76,0.104560622914349,11.9711457174639,,,,,,,,,,,,,,,,,,,,,
2/11/2021 14:51:45,1-9-a,63.27,11,12.61,13.4,14.51,48.69,1.67,0.132434575733545,6.4482394924663,,,,,,,,,,,,,,,,,,,,,
2/11/2021 14:18:07,1-9-b,60.06,11,12.09,13.9,13.55,46.47,1.45,0.119933829611249,5.57332506203474,,,,,,,,,,,,,,,,,,,,,
2/11/2021 14:16:00,1-9-b-1,75.63,13,13.22,12.5,18.55,57.07,1.67,0.126323751891074,7.2092965204236,,,,,,,,,,,,,,,,,,,,,
,1-9-b,135.69,24,25.31,13.2,32.1,103.54,4.79,0.189253259581193,19.5952824970367,,,,,,,,,,,,,,,,,,,,,
2/11/2021 14:56:54,1-10-a,47.62,6,19.2,9.7,10.57,37.03,2.16,0.1125,4.165875,,,,,,,,,,,,,,,,,,,,,
2/11/2021 14:22:46,1-10-b,70.74,7,25.98,10.6,11.81,58.88,3.11,0.119707467282525,7.04837567359507,,,,,,,,,,,,,,,,,,,,,
2/11/2021 14:21:14,1-10-b-1,54.23,6,23.42,10.8,13.45,44.3,3.07,0.131084543125534,5.80704526046114,,,,,,,,,,,,,,,,,,,,,
,1-10-b,124.97,13,49.4,10.7,25.26,103.18,6.18,0.125101214574899,12.9079433198381,,,,,,,,,,,,,,,,,,,,,
2/11/2021 13:41:38,1-11-A,81.67,9,23.94,9.6,11.87,70.19,2.42,0.10108604845447,7.09522974101921,,,,,,,,,,,,,,,,,,,,,
2/11/2021 14:24:38,1-11-b,72.39,8,24.84,10,10.34,62.11,2.53,0.101851851851852,6.32601851851852,,,,,,,,,,,,,,,,,,,,,
2/11/2021 14:26:47,1-12-a,77.97,11,16.1,12.3,10.32,65.17,2.08,0.129192546583851,8.41947826086957,,,,,,,,,,,,,,,,,,,,,
2/11/2021 14:53:40,1-12-b,75.01,9,21.91,10.4,12.86,62.13,2.4,0.109539023277042,6.80565951620265,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:49:38,2-1-a,103.37,10,29.09,12.2,14.91,88.41,3.53,0.121347542110691,10.7283361980062,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:47:44,2-1-a-1,50.5,5,23.8,10.4,11.46,39.02,2.68,0.112605042016807,4.3938487394958,,,,,,,,,,,,,,,,,,,,,
,2-1-a,153.87,15,52.89,11.3,26.37,127.43,6.21,0.117413499716392,14.9620022688599,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:05:10,2-1-b,61.94,6,29.29,11.2,9.43,52.48,2.99,0.102082622055309,5.35729600546262,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:03:20,2-1-b-1,86.34,8,22.61,10.9,13.94,72.38,2.72,0.120300751879699,8.70736842105263,,,,,,,,,,,,,,,,,,,,,
,2-1-b,148.28,14,51.9,11.05,23.37,124.86,5.71,0.110019267822736,13.7370057803468,,,,,,,,,,,,,,,,,,,,,
2/11/2021 16:08:48,2-2-a,56.64,5,26.33,10.4,10.39,46.22,2.62,0.099506266616027,4.59917964299279,,,,,,,,,,,,,,,,,,,,,
2/11/2021 16:06:54,2-2-a-1,75.46,6,32.96,10.2,8.53,66.88,3.7,0.112257281553398,7.50776699029126,,,,,,,,,,,,,,,,,,,,,
,2-2-a,132.1,11,59.29,10.3,18.92,113.1,6.32,0.106594703997301,12.0558610220948,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:25:10,2-2-b,41.49,6,14.78,10.4,8.35,33.12,1.54,0.104194857916103,3.45093369418133,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:23:27,2-2-b-1,73.43,9,17.05,10.4,12.95,60.52,1.95,0.114369501466276,6.921642228739,,,,,,,,,,,,,,,,,,,,,
,2-2-b,114.92,15,31.83,10.4,21.3,93.64,3.49,0.109644989004084,10.2671567703424,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:41:55,2-3-a,123.99,12,23.69,10.7,15.44,108.57,2.57,0.108484592655129,11.7781722245673,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:38:58,2-3-a-1,91.14,12,20.7,11,11.96,79.14,2.14,0.103381642512077,8.1816231884058,,,,,,,,,,,,,,,,,,,,,
,2-3-a,215.13,24,44.39,10.85,27.4,187.71,4.71,0.106104978598784,19.9169655327777,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:07:13,2-3-b,93.52,7,35.49,10.5,11.58,78.91,3.72,0.104818258664413,8.27120879120879,,,,,,,,,,,,,,,,,,,,,
2/11/2021 16:16:50,2-4-a,98.09,11,22.94,11,12.27,85.73,2.84,0.123801220575414,10.6134786399303,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:11:26,2-4-b,56.87,8,16.99,10.1,7.69,49.18,1.61,0.094761624484991,4.66037669217187,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:09:47,2-4-b-1,59.79,8,20.35,10.3,14.08,45.72,1.96,0.096314496314496,4.40349877149877,,,,,,,,,,,,,,,,,,,,,
,2-4-b,116.66,16,37.34,10.2,21.77,94.9,3.57,0.095607927155865,9.07319228709159,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:55:10,2-5-a,121.43,11,30.21,10.3,14.52,106.85,3.08,0.101952995696789,10.8936775902019,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:52:02,2-5-a-1,145.23,12,38.55,10.9,15.39,129.79,4,0.103761348897536,13.4671854734112,,,,,,,,,,,,,,,,,,,,,
,2-5-a,266.66,23,68.76,10.6,29.91,236.64,7.08,0.102966841186737,24.3660732984293,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:30:12,2-5-b,140.57,13,31.44,10.7,17.4,123.16,3.32,0.10559796437659,13.0054452926209,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:27:47,2-5-b-1,138.93,12,36.42,10.8,13.29,125.62,3.81,0.104612850082372,13.1414662273476,,,,,,,,,,,,,,,,,,,,,
,2-5-b,279.5,25,67.86,10.75,30.69,248.78,7.13,0.105069260241674,26.1391305629237,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:45:47,2-6-a,81.56,6,34.18,9.9,11.1,70.46,3.15,0.09215915740199,6.49353423054418,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:36:05,2-6-b,63.41,7,23.03,9.3,9.37,54.06,2.1,0.091185410334347,4.92948328267477,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:43:59,2-7-a,105.1,10,24.63,10.7,16.47,88.64,3.04,0.123426715387739,10.9405440519691,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:17:15,2-7-b,42.59,6,15.87,10.3,8.23,34.45,1.54,0.097038437303088,3.34297416509137,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:59:37,2-8-a,151.68,14,32.59,9.9,14.15,137.48,3.09,0.0948143602332,13.0350782448604,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:57:32,2-8-a-1,138.07,11,34.38,10.2,12.97,125.11,3.32,0.096567771960442,12.0815939499709,,,,,,,,,,,,,,,,,,,,,
,2-8-a,289.75,25,66.97,10.05,27.12,262.59,6.41,0.095714499029416,25.1336703001344,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:21:06,2-8-b,73.37,7,25.27,9.5,11.27,62.03,2.64,0.104471705579739,6.4803798971112,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:19:28,2-8-b-1,96.68,9,32.06,10,11.41,85.28,3.04,0.094822208359326,8.08643792888335,,,,,,,,,,,,,,,,,,,,,
,2-8-b,170.05,16,57.33,9.75,22.68,147.31,5.68,0.099075527646956,14.5948159776731,,,,,,,,,,,,,,,,,,,,,
2/11/2021 16:21:04,2-9-a,139.24,12,40.5,10.6,18.01,121.18,4.44,0.10962962962963,13.2849185185185,,,,,,,,,,,,,,,,,,,,,
2/11/2021 16:18:58,2-9-a-1,96.39,11,24.94,10.1,14.69,81.63,2.61,0.104651162790698,8.54267441860465,,,,,,,,,,,,,,,,,,,,,
,2-9-a,235.63,23,65.44,10.35,32.7,202.81,7.05,0.107732273838631,21.8491824572127,,,,,,,,,,,,,,,,,,,,,
2/11/2021 14:58:46,2-9-b,96.28,10,24.67,11,14.44,81.92,2.55,0.103364410214836,8.46761248479935,,,,,,,,,,,,,,,,,,,,,
2/11/2021 16:15:01,2-10-a,84.75,11,21.12,12.7,14.38,70.3,2.5,0.118371212121212,8.32149621212121,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:01:00,2-10-b,61.17,8,19.51,11.6,8.88,52.28,2.23,0.114300358790364,5.97562275756023,,,,,,,,,,,,,,,,,,,,,
2/11/2021 16:12:41,2-11-a,88.84,10,21.67,11.4,13,75.77,2.85,0.131518227964928,9.96513613290263,,,,,,,,,,,,,,,,,,,,,
2/11/2021 16:10:49,2-11-a-1,89.47,7,36.36,11,10.1,79.35,3.89,0.106985698569857,8.48931518151815,,,,,,,,,,,,,,,,,,,,,
,2-11-a,178.31,17,58.03,11.2,23.1,155.12,6.74,0.116146820610029,18.0166948130277,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:15:17,2-11-b,57.64,7,18.86,12.5,11.68,45.98,2.53,0.134146341463415,6.1680487804878,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:13:25,2-11-b-1,65.47,6,23.6,11.2,10.26,55.22,2.61,0.110593220338983,6.10695762711864,,,,,,,,,,,,,,,,,,,,,
,2-11-b,123.11,13,42.46,11.85,21.94,101.2,5.14,0.121055110692416,12.2507772020725,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:34:23,2-12-a,83.91,7,33.57,10.9,11.45,71.92,4.09,0.121834971700923,8.76237116473041,,,,,,,,,,,,,,,,,,,,,
2/11/2021 15:32:33,2-12-a-1,50.44,9,12.85,9.9,13.57,36.83,1.09,0.084824902723735,3.12410116731517,,,,,,,,,,,,,,,,,,,,,
,2-12-a,134.35,16,46.42,10.4,25.02,108.75,5.18,0.111589831968979,12.1353942266265,,,,,,,,,,,,,,,,,,,,,
2/11/2021 16:03:58,2-12-b,59.97,5,30.75,11.1,10.45,49.41,3.73,0.12130081300813,5.99347317073171,,,,,,,,,,,,,,,,,,,,,
2/11/2021 16:01:53,2-12-b-1,91.91,9,27.32,11.4,13.64,78.22,3.19,0.116764275256223,9.13330161054173,,,,,,,,,,,,,,,,,,,,,
,2-12-b,151.88,14,58.07,11.25,24.09,127.63,6.92,0.119166523161701,15.209223351128,,,,,,,,,,,,,,,,,,,,,
